BRAND_NAME,COMMON_NAME_x,ORIGINALCODE_x,LENGTH(ORIGINALCODE),L_R_x,PEIJIAN,COMMON_NAME_y,ORIGINALCODE_y,L_R_y,DISTINCT_SUM,len_y
东风日产,后门锁（左）,0143300181-999,14,左,后门锁,后门锁（右）,0143300171-999,右,1,1
广汽乘用车,后叶子板后内衬（左）,7135061AAF0000,14,左,后叶子板后内衬,后叶子板后内衬（右）,7135062AAF0000,右,1,1
上汽通用五菱,滑门（左）,0C0001,6,左,滑门,滑门（右）,0C0002,右,1,1
解放,前地板支架（左）,1302G21-51W/A,13,左,前地板支架,前地板支架（右）,1302G22-51W/A,右,1,1
长安沃尔沃,后门（左）,31335461,8,左,后门,后门（右）,31335462,右,1,1
斯柯达,车顶后导水槽（左）,0A2057,6,左,车顶后导水槽,车顶后导水槽（右）,0A2056,右,1,1
北京现代,前大灯安装底板（左）,86553F0000,10,左,前大灯安装底板,前大灯安装底板（右）,86554F0000,右,1,1
东风日产,侧围窗玻璃（左）,833013RA1A,10,左,侧围窗玻璃,侧围窗玻璃（右）,833003RA1A,右,1,1
长安福特,前减震器（左）,DK4134900A,10,左,前减震器,前减震器（右）,DK4134700A,右,1,1
长安马自达,前叶子板轮眉（左）,D10E51W30C,10,左,前叶子板轮眉,前叶子板轮眉（右）,D10E51W20C,右,1,1
进口凯迪拉克,尾灯饰条（左）,20853502,8,左,尾灯饰条,尾灯饰条（右）,20853501,右,1,1
一汽奥迪,底大边加强板（左）,8V5854535,9,左,底大边加强板,底大边加强板（右）,8V5854536,右,1,1
一汽奥迪,车顶行李架（左）,8U0860021A2ZZ,13,左,车顶行李架,车顶行李架（右）,8U0860022A2ZZ,右,1,1
进口道奇,前大灯喷嘴（左）,1GD09ARHAA,10,左,前大灯喷嘴,前大灯喷嘴（右）,1GD08ARHAA,右,1,1
长安,后门槛饰板（左）,5521030T02AA,12,左,后门槛饰板,后门槛饰板（右）,5521040T02AA,右,1,1
一汽奥迪,引擎盖铰链护罩（左）,8K5971821,9,左,引擎盖铰链护罩,引擎盖铰链护罩（右）,8K5971822,右,1,1
启辰,前半轴（左）,391013DA1A,10,左,前半轴,前半轴（右）,391003DA1A,右,1,1
众泰,前雾灯饰条（左）,X52803113001T22T2741A,21,左,前雾灯饰条,前雾灯饰条（右）,X52803113002T22T2741A,右,1,1
一汽吉林,前立柱内板（左）,0A1005,6,左,前立柱内板,前立柱内板（右）,0A0005,右,1,1
广汽乘用车,后立柱内饰板（左）,6210071BAD0100XF4,17,左,后立柱内饰板,后立柱内饰板（右）,6210072BAD0100XF4,右,1,1
四川一汽丰田,前保险杠饰条（左）,521130R060,10,左,前保险杠饰条,前保险杠饰条（右）,521120R060,右,1,1
长城,后侧围窗饰条（左）,5403105S08,10,左,后侧围窗饰条,后侧围窗饰条（右）,5403106S08,右,1,1
上汽通用五菱,仪表板扬声器罩（左）,23862741,8,左,仪表板扬声器罩,仪表板扬声器罩（右）,23862742,右,1,1
一汽吉林,车顶上边梁（左）,0A2118,6,左,车顶上边梁,车顶上边梁（右）,0A2117,右,1,1
红岩,驾驶室脚踏板护罩（左）,0A8015,6,左,驾驶室脚踏板护罩,驾驶室脚踏板护罩（右）,0A8016,右,1,1
东风雪铁龙,前转向灯（左）,C0000630361,11,左,前转向灯,前转向灯（右）,C0000630362,右,1,1
众泰,前转向节（左）,Z3003001101A0127002,19,左,前转向节,前转向节（右）,Z3003001201A0127002,右,1,1
长丰猎豹,前纵梁（左）,A008400100ED,12,左,前纵梁,前纵梁（右）,A008400200ED,右,1,1
东风日产,前座椅侧气囊（左）,K85HAJE20A-A176,15,左,前座椅侧气囊,前座椅侧气囊（右）,K85HMJE20A-A176,右,1,1
飞碟,发动机前支架（左）,JYJY10253,9,左,发动机前支架,发动机前支架（右）,JYJY10254,右,1,1
华晨宝马,前围盖板（左）,51767349603,11,左,前围盖板,前围盖板（右）,51767349604,右,1,1
进口吉普,后叶子板内衬（左）,5303949AC,9,左,后叶子板内衬,后叶子板内衬（右）,5303948AC,右,1,1
陕汽,前叶子板轮眉（左）,PW10G/84-04010,14,左,前叶子板轮眉,前叶子板轮眉（右）,PW10G/84-04015,右,1,1
进口奥迪,前雾灯罩（左）,4L0807151B01C,13,左,前雾灯罩,前雾灯罩（右）,4L0807152B01C,右,1,1
进口路虎,后座椅安全带总成（左）,LR061086,8,左,后座椅安全带总成,后座椅安全带总成（右）,LR061082,右,1,1
斯达,货箱铰链（左）,0I0017,6,左,货箱铰链,货箱铰链（右）,0I0018,右,1,1
华晨鑫源,前门玻璃升降器（左）,6104100-D01,11,左,前门玻璃升降器,前门玻璃升降器（右）,6104200-D01,右,1,1
长安,前门玻璃后导轨（左）,6104510T01AB,12,左,前门玻璃后导轨,前门玻璃后导轨（右）,6104520T01AB,右,1,1
斯柯达,后雾灯（左）,57D945701,9,左,后雾灯,后雾灯（右）,57D945702,右,1,1
雷克萨斯,后侧围玻璃（左）,6272078020,10,左,后侧围玻璃,后侧围玻璃（右）,6271078020,右,1,1
众泰,前下摆臂（左）,2904100001T22,13,左,前下摆臂,前下摆臂（右）,2904200001T22,右,1,1
广汽丰田,尾立柱加强筋（左）,617360E030,10,左,尾立柱加强筋,尾立柱加强筋（右）,617350E030,右,1,1
北京奔驰,车顶后内装饰条（左）,0A2040,6,左,车顶后内装饰条,车顶后内装饰条（右）,0A2041,右,1,1
长安,滑门外拉手（左）,62055000,8,左,滑门外拉手,滑门外拉手（右）,62056000,右,1,1
江铃,车顶行李架（左）,JYJY12563,9,左,车顶行李架,车顶行李架（右）,JYJY12562,右,1,1
进口丰田,前气囊碰撞传感器（左）,JYJY10614,9,左,前气囊碰撞传感器,前气囊碰撞传感器（右）,JYJY10615,右,1,1
江淮,侧围窗玻璃（左）,87803-4A212,11,左,侧围窗玻璃,侧围窗玻璃（右）,87804-4A212,右,1,1
东风本田,后座椅座垫罩（左）,82531TLYH01ZA,13,左,后座椅座垫罩,后座椅座垫罩（右）,82131TLYH01ZA,右,1,1
宝骏,行李箱盖铰链（左）,24538995,8,左,行李箱盖铰链,行李箱盖铰链（右）,24538996,右,1,1
众泰,前雾灯罩（左）,Z3002803021BCA012741A,21,左,前雾灯罩,前雾灯罩（右）,Z3002803022BCA012741A,右,1,1
众泰,后叶子板后轮眉（左）,SR7-2824101101-S21-2706H,24,左,后叶子板后轮眉,后叶子板后轮眉（右）,SR7-2823101101-S21-2706H,右,1,1
奇瑞,后保险杠包角（左）,2804505,7,左,后保险杠包角,后保险杠包角（右）,2804506,右,1,1
一汽大众,后门锁电机（左）,L18G959781,10,左,后门锁电机,后门锁电机（右）,L18G959782,右,1,1
长安福特,侧围外板（左）,P7M51A27841CA,13,左,侧围外板,侧围外板（右）,P7M51A27840CA,右,1,1
长安,驾驶室遮阳板（左）,JYJY10308,9,左,驾驶室遮阳板,驾驶室遮阳板（右）,JYJY10307,右,1,1
雪佛兰,尾灯（左）,90926846,8,左,尾灯,尾灯（右）,90926847,右,1,1
中兴,前保险杠支架（左）,C2803052-0200,13,左,前保险杠支架,前保险杠支架（右）,C2803062-0200,右,1,1
广汽乘用车,后叶子板前轮眉（左）,7185061CAD0100M10,17,左,后叶子板前轮眉,后叶子板前轮眉（右）,7185062CAD0100M10,右,1,1
北京汽车,后保险杠反射器（左）,007B4-4135100,13,左,后保险杠反射器,后保险杠反射器（右）,007B4-4135200,右,1,1
上汽通用凯迪拉克,后门玻璃升降器（左）,84243694,8,左,后门玻璃升降器,后门玻璃升降器（右）,84243695,右,1,1
华泰,前雾灯框（左）,28031101S07,11,左,前雾灯框,前雾灯框（右）,28031102S07,右,1,1
捷豹,前叶子板内衬（左）,C2Z22404,8,左,前叶子板内衬,前叶子板内衬（右）,C2Z22403,右,1,1
上汽大众,后座椅靠背骨架（左）,5N0 885 501 F,13,左,后座椅靠背骨架,后座椅靠背骨架（右）,5N0 885 502 F,右,1,1
长安,后保险杠（左）,2804101-AP01,12,左,后保险杠,后保险杠（右）,2804102-AP01,右,1,1
天津一汽,前门内饰板（左）,67610-TKA20-VQ,14,左,前门内饰板,前门内饰板（右）,67620-TKA20-VQ,右,1,1
众泰,空调通风口（左）,X5-5613010001-A02-T2743E,24,左,空调通风口,空调通风口（右）,X5-5613010002-A02-T2743E,右,1,1
福特,前叶子板（左）,PBM51A16009AF,13,左,前叶子板,前叶子板（右）,PBM51A16008AF,右,1,1
None,后保险杠反射器（左）,A2228200774,11,左,后保险杠反射器,后保险杠反射器（右）,A2228200874,右,1,1
上汽大众,前保险杠格栅装饰框（左）,6RD941777,9,左,前保险杠格栅装饰框,前保险杠格栅装饰框（右）,6RD941778,右,1,1
吉普,燃油油路护板（左）,51964094,8,左,燃油油路护板,燃油油路护板（右）,51964093,右,1,1
华晨鑫源,前门玻璃（左）,6103101-D01,11,左,前门玻璃,前门玻璃（右）,6103102-D01,右,1,1
一汽马自达,倒车镜内饰板（左）,GK1C6917YF,10,左,倒车镜内饰板,倒车镜内饰板（右）,GK1C6911YF,右,1,1
一汽吉林,发动机支架胶（左）,12362-BZ090,11,左,发动机支架胶,发动机支架胶（右）,12361-BZ090,右,1,1
进口宝马,前保险杠格栅护板（左）,51117303113,11,左,前保险杠格栅护板,前保险杠格栅护板（右）,51117303114,右,1,1
进口沃尔沃,前大灯（左）,GJ7Z13008B,10,左,前大灯,前大灯（右）,GJ7Z13008A,右,1,1
英国捷豹,前大灯（左）,C2D48969,8,左,前大灯,前大灯（右）,C2D48961,右,1,1
东风雪铁龙,引擎盖铰链（左）,96 747 972 80,13,左,引擎盖铰链,引擎盖铰链（右）,96 747 971 80,右,1,1
长安福特,后保险杠反射器（左）,DK43515M0A,10,左,后保险杠反射器,后保险杠反射器（右）,DK43515L0A,右,1,1
荣威,前保险杠电眼底座（左）,10469067,8,左,前保险杠电眼底座,前保险杠电眼底座（右）,10469064,右,1,1
比速,前大灯（左）,41210010-J03-B00,16,左,前大灯,前大灯（右）,41210020-J03-B00,右,1,1
上汽通用别克,后座椅安全带（左）,0B2070,6,左,后座椅安全带,后座椅安全带（右）,0B2071,右,1,1
四川一汽丰田,侧脚踏板前包头（左）,5177460100,10,左,侧脚踏板前包头,侧脚踏板前包头（右）,5177360100,右,1,1
启辰,前门外拉手饰盖（左）,806472GG0A,10,左,前门外拉手饰盖,前门外拉手饰盖（右）,806462GG0A,右,1,1
解放,前门总成（左）,JYJY12722,9,左,前门总成,前门总成（右）,JYJY12721,右,1,1
吉利,前保险杠骨架支架（左）,10620001055102,14,左,前保险杠骨架支架,前保险杠骨架支架（右）,10620001065102,右,1,1
哈飞,侧围窗玻璃（左）,AC54031001,10,左,侧围窗玻璃,侧围窗玻璃（右）,AC54031004,右,1,1
一汽大众,前雾灯框（左）,L5GG853211B,11,左,前雾灯框,前雾灯框（右）,L5GG853212B,右,1,1
吉利,前立柱加强筋（左）,0A1002,6,左,前立柱加强筋,前立柱加强筋（右）,0A0002,右,1,1
东风,发动机下护板（左）,5262000,7,左,发动机下护板,发动机下护板（右）,5262100,右,1,1
上汽大众,天窗导轨（左）,8D0877782B01C,13,左,天窗导轨,天窗导轨（右）,8D0877781B01C,右,1,1
进口起亚,前门玻璃外压条（左）,822102P000,10,左,前门玻璃外压条,前门玻璃外压条（右）,822202P000,右,1,1
潍柴,车顶导水槽（左）,0A2054,6,左,车顶导水槽,车顶导水槽（右）,0A2053,右,1,1
红旗,前雾灯罩（左）,3732027-JA,10,左,前雾灯罩,前雾灯罩（右）,3732028-JA,右,1,1
华晨鑫源,前保险杠泡沫内衬（左）,8400600-D01DY,13,左,前保险杠泡沫内衬,前保险杠泡沫内衬（右）,8400700-D01DY,右,1,1
黄海,倒车镜支座（左）,319003005,9,左,倒车镜支座,倒车镜支座（右）,319003006,右,1,1
长安铃木,前门饰条（左）,77540F75C105PK,14,左,前门饰条,前门饰条（右）,77530F75C105PK,右,1,1
长安铃木,前保险杠包角（左）,7178056K005PK,13,左,前保险杠包角,前保险杠包角（右）,7177056K005PK,右,1,1
金旅,前雾灯（左）,81220-26070-10,14,左,前雾灯,前雾灯（右）,81210-26070-10,右,1,1
江淮,前挡风玻璃雨刮臂（左）,JYJY10280,9,左,前挡风玻璃雨刮臂,前挡风玻璃雨刮臂（右）,JYJY10281,右,1,1
一汽吉林,后侧围玻璃（左）,5403021-1V1,11,左,后侧围玻璃,后侧围玻璃（右）,5403022-1V1,右,1,1
一汽马自达,前减震器轴承（左）,GV9B3438X#P1,12,左,前减震器轴承,前减震器轴承（右）,GV9B3438XAP1,右,1,1
斯达,门槛边梁（左）,JYJY13551,9,左,门槛边梁,门槛边梁（右）,JYJY13552,右,1,1
一汽奥迪,车顶外装饰板（左）,0A2049,6,左,车顶外装饰板,车顶外装饰板（右）,0A2048,右,1,1
斯柯达,前轮罩加强板（左）,1Z0810125C,10,左,前轮罩加强板,前轮罩加强板（右）,1Z0810126C,右,1,1
长安福特,车顶导水槽饰条（左）,DK55509L095,11,左,车顶导水槽饰条,车顶导水槽饰条（右）,DK55509H095,右,1,1
进口沃尔沃,前大灯喷嘴（左）,FJ7Z13L015A,11,左,前大灯喷嘴,前大灯喷嘴（右）,FJ7Z13L014A,右,1,1
江淮,前立柱加强筋（左）,0A1002,6,左,前立柱加强筋,前立柱加强筋（右）,0A0002,右,1,1
沃尔沃,前雾灯饰条（左）,31323854,8,左,前雾灯饰条,前雾灯饰条（右）,31323855,右,1,1
长安马自达,倒车镜转向灯（左）,BKC369182,9,左,倒车镜转向灯,倒车镜转向灯（右）,BKC369122,右,1,1
一汽大众,侧安全气囊（左）,L3GD880441D,11,左,侧安全气囊,侧安全气囊（右）,L3GD880442D,右,1,1
华晨宝马,侧车身骨架（左）,41217303981,11,左,侧车身骨架,侧车身骨架（右）,41217303982,右,1,1
东风本田,滑门外拉手（左）,72680TAE003ZA,13,左,滑门外拉手,滑门外拉手（右）,72640TAE003ZA,右,1,1
东风标致,尾灯支架（左）,0A3040,6,左,尾灯支架,尾灯支架（右）,0A3041,右,1,1
上汽通用雪佛兰,后门（左）,9039147,7,左,后门,后门（右）,9039148,右,1,1
福特,前转向灯（左）,CN3C1513369AB,13,左,前转向灯,前转向灯（右）,CN3C1513368AB,右,1,1
跃进,前挡风玻璃雨刮臂（左）,288810T011,10,左,前挡风玻璃雨刮臂,前挡风玻璃雨刮臂（右）,288810T013,右,1,1
一汽奥迪,前门玻璃外压条（左）,5074159AF,9,左,前门玻璃外压条,前门玻璃外压条（右）,5074158AF,右,1,1
一汽奔腾,后转向节（左）,5DA02612X,9,左,后转向节,后转向节（右）,5DA02611X,右,1,1
江淮,前下摆臂（左）,545004A000,10,左,前下摆臂,前下摆臂（右）,545014A000,右,1,1
奇瑞,侧门槛加强件（左）,T215100070DY,12,左,侧门槛加强件,侧门槛加强件（右）,T215100080DY,右,1,1
奇瑞,倒车镜壳（左）,C2Z4413,7,左,倒车镜壳,倒车镜壳（右）,C2Z4412,右,1,1
江南,尾灯（左）,4133010,7,左,尾灯,尾灯（右）,4133020,右,1,1
吉利,后座椅安全带（左）,0B2043,6,左,后座椅安全带,后座椅安全带（右）,0B2042,右,1,1
一汽奔腾,后门外拉手（左）,FA0173410A#E1,13,左,后门外拉手,后门外拉手（右）,FA0172410A#E1,右,1,1
东风本田,前保险杠加强件（左）,71115TLYH00,11,左,前保险杠加强件,前保险杠加强件（右）,71105TLYH00,右,1,1
进口凯迪拉克,前座椅侧气囊（左）,22951240,8,左,前座椅侧气囊,前座椅侧气囊（右）,22951241,右,1,1
长安,后门玻璃（左）,6203010BD01,11,左,后门玻璃,后门玻璃（右）,6203020BD01,右,1,1
北京现代,底大边（左）,H87751S6000CA,13,左,底大边,底大边（右）,H87752S6000CA,右,1,1
广汽传祺,前门玻璃外压条（左）,5410001ASV0000M10,17,左,前门玻璃外压条,前门玻璃外压条（右）,5410002ASV0000M10,右,1,1
东风雪铁龙,前减震器（左）,5208 J2,7,左,前减震器,前减震器（右）,5208 J3,右,1,1
长城,车顶后导水槽（左）,5401107XP00XA,13,左,车顶后导水槽,车顶后导水槽（右）,5401108XP00XA,右,1,1
江铃,前立柱加强筋（左）,0A1002,6,左,前立柱加强筋,前立柱加强筋（右）,0A0002,右,1,1
奇瑞,水箱电子风扇（左）,T111308130,10,左,水箱电子风扇,水箱电子风扇（右）,T111308120,右,1,1
英菲尼迪,前雾灯框（左）,622574AM2A,10,左,前雾灯框,前雾灯框（右）,622564AM2A,右,1,1
长丰三菱,前保险杠支架（左）,MN117145,8,左,前保险杠支架,前保险杠支架（右）,MN117146,右,1,1
长安福特,前挡风玻璃雨刮片（左）,DK5167330A,10,左,前挡风玻璃雨刮片,前挡风玻璃雨刮片（右）,DK5267330A,右,1,1
长安福特,车顶导水槽饰条（左）,CJ54S50463AF5YZ9,16,左,车顶导水槽饰条,车顶导水槽饰条（右）,CJ54S50462AF5YZ9,右,1,1
红旗,前雾灯座（左）,2803213-JA,10,左,前雾灯座,前雾灯座（右）,2803214-JA,右,1,1
英菲尼迪,倒车镜总成（左）,963024AM2A,10,左,倒车镜总成,倒车镜总成（右）,963014AM2A,右,1,1
吉奥,驾驶室遮阳板（左）,8204020,7,左,驾驶室遮阳板,驾驶室遮阳板（右）,8204010,右,1,1
广汽丰田,车顶后导水槽（左）,6162133050,10,左,车顶后导水槽,车顶后导水槽（右）,6162233050,右,1,1
保时捷,消声器（左）,95B253611DY,11,左,消声器,消声器（右）,95B253612DY,右,1,1
一汽大众,前保险杠饰条（左）,L35D807717,10,左,前保险杠饰条,前保险杠饰条（右）,L35D807718,右,1,1
东风,前大灯安装底板（左）,SX5-8400610,11,左,前大灯安装底板,前大灯安装底板（右）,SX5-8400620,右,1,1
广汽菲亚特,前纵梁支架（左）,53310485,8,左,前纵梁支架,前纵梁支架（右）,53310486,右,1,1
上汽通用别克,后门槛外板（左）,95248168,8,左,后门槛外板,后门槛外板（右）,95248167,右,1,1
奇瑞,前门线束（左）,J52-4306070,11,左,前门线束,前门线束（右）,J52-4306080,右,1,1
江铃,前大灯饰条（左）,377241001A,10,左,前大灯饰条,前大灯饰条（右）,377242001A,右,1,1
东风雪铁龙,前门外拉手（左）,C9676207677,11,左,前门外拉手,前门外拉手（右）,C9676207777,右,1,1
东风本田,后保险杠卡扣（左）,65669TEAT00ZZ,13,左,后保险杠卡扣,后保险杠卡扣（右）,65619TEAT00ZZ,右,1,1
